"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HIPK1-AS1",1.85381234291301,-1.43447041855129,1.53510915996886,-0.934441964101359,0.350075959730268,0.999857848737763
"HIPK1",1596.69862139803,-0.0264365587776615,0.191050193986936,-0.138374938156144,0.889944102911611,0.999857848737763
"OLFML3",889.748888670191,0.0300006889935767,0.300330871340182,0.0998921251741556,0.920429968281566,0.999857848737763
"SYT6",0.504531992545936,1.64849317939598,2.35555865667476,0.699831088784298,0.484032797065117,0.999857848737763
"LOC107985443",0.236688101354507,-1.42750027899589,3.03190147133582,-0.470826737772237,0.637764469034456,0.999857848737763
"TRIM33",1858.1021652261,0.0883385653580147,0.179888967752985,0.49107272369986,0.623375012615978,0.999857848737763
"RPL26P10",1.97044872059751,-2.31375683678477,1.46600897164977,-1.57826922039978,0.114503773872756,0.999857848737763
"EIF2S2P5",1.57585489747596,-1.44408877216421,1.52396548952234,-0.947586268910088,0.343340119150222,0.999857848737763
"PKMP1",3.72462699125556,0.83956378516061,1.17459495807983,0.714768762955601,0.474751940003391,0.999857848737763
"LOC105378913",1.68003977510854,-0.792109240555193,1.0675558934767,-0.741983858077478,0.458097115718499,0.999857848737763
"BCAS2",1145.49930005372,0.0289460026101389,0.127716936242685,0.226641849246495,0.820702247937393,0.999857848737763
"LOC105378914",1.44822865907495,1.64826950774001,1.38528604398801,1.18984054946148,0.234109068590828,0.999857848737763
"DENND2C",74.7461686156376,0.0364019475065026,0.255146713796754,0.14267065001472,0.886550297443506,0.999857848737763
"AMPD1",0.589302091353701,-0.598895180066656,2.67392961421312,-0.223975671193162,0.822776233925295,0.999857848737763
"NRAS",3940.27326303714,0.0553283835912612,0.167985490383154,0.329364062723893,0.741880527576394,0.999857848737763
"CSDE1",13798.1726115798,0.0489277590491888,0.1610866633232,0.303735629255797,0.761329311356664,0.999857848737763
"RNY1P13",0.338070138184351,-0.777455800826083,2.28870874996317,-0.339691889952618,0.734088569843663,0.999857848737763
"SIKE1",928.761256038528,0.0542810930462631,0.138766943341065,0.391167317945814,0.695673564055697,0.999857848737763
"SYCP1",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"TSPAN2",77.7789650007078,-0.196352478230355,0.270589633081992,-0.725646714524562,0.468055375530397,0.999857848737763
"LINC01765",0.579556348933049,-1.6121352134426,2.65613882103075,-0.606946896253334,0.543886154464502,0.999857848737763
"NGF-AS1",0.676065125907666,1.28604285830367,2.288727779484,0.561902935697147,0.574182153414483,0.999857848737763
"NGF",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"CNOT7P2",0.0958208879135358,0.436294473044079,3.0414330302705,0.143450297508368,0.885934562022889,0.999857848737763
"VANGL1",959.049180252336,-0.103756303389453,0.188681615158691,-0.549901501013696,0.582386934650766,0.999857848737763
"CASQ2",0.432961704727744,2.31252605499008,2.75907742133696,0.838151926113585,0.401945382781845,0.999857848737763
"NHLH2",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"HNRNPA1P43",0.0958208879135358,0.436294473044079,3.0414330302705,0.143450297508368,0.885934562022889,0.999857848737763
"LOC101928977",0.129818833593491,-0.846084807654746,3.0414330302705,-0.27818623630174,0.780869399869291,0.999857848737763
"SLC22A15",1.37032208345759,-0.0948699125057546,1.58610999409756,-0.0598129466801149,0.952304614080026,0.999857848737763
"MAB21L3",5.53218552187903,-0.158958312431043,0.802339501396683,-0.198118517353732,0.842952337229866,0.999857848737763
"LOC105378918",0.146763288783618,-0.846084807654746,3.0414330302705,-0.27818623630174,0.780869399869291,0.999857848737763
"LINC01779",0.293498161655684,-0.487282112344592,3.0393894349851,-0.160322368280845,0.872627139437234,0.999857848737763
"LOC105378920",0.724517523508413,1.22510160818985,1.99995736139199,0.612563863530153,0.540164758349282,0.999857848737763
"ATP1A1",17904.8187511837,-0.00997611878576108,0.214434605885106,-0.0465228956146485,0.962893485779547,0.999857848737763
"ATP1A1-AS1",10.9374966748751,-0.117754599670327,0.44773106644105,-0.263002968738223,0.792548290925686,0.999857848737763
"LINC01762",0.585837768024062,1.25562744237657,2.07838229277982,0.60413690336881,0.545752626233063,0.999857848737763
"LOC112268235",3.35176774474384,-0.918212093537928,0.940649903238905,-0.976146481678552,0.328991879970103,0.999857848737763
"CD58",202.949459585232,0.117646693975823,0.151674046685409,0.77565474480837,0.437952867259387,0.999857848737763
"NAP1L4P1",26.5051638579771,-0.50664805922615,0.289933480257848,-1.74746310352144,0.0805570396665881,0.999857848737763
"LOC105378925",3.81712695957441,-0.402318575308468,1.01030322737409,-0.398215668729619,0.690471217052777,0.999857848737763
"MIR548AC",0.155164650695658,0.436295955878173,3.0414330302705,0.143450785052916,0.885934177000577,0.999857848737763
"IGSF3",1696.74966950809,-0.136646117749952,0.289991476866309,-0.471207358321595,0.637492664534341,0.999857848737763
"LOC105378924",3.22973623129949,-0.608617168981287,1.10142455987524,-0.552572723682708,0.58055602382975,0.999857848737763
"GAPDHP64",0.338356510526099,1.98385750562008,3.02095652164392,0.6566984633531,0.511374822703298,0.999857848737763
"CD2",0.114160934385974,0.756890405344355,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"LOC105378927",0.0975482629975049,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"PTGFRN",410.688684895969,-0.126758829553162,0.254440862297492,-0.498185819716945,0.618353076241846,0.999857848737763
"CD101",1.45626753597781,-0.93198240332457,1.27836001792752,-0.729045331717663,0.46597393348824,0.999857848737763
"LOC101929099",4.89502451979275,0.128212389551451,0.681492625136391,0.188134669140097,0.850771084273267,0.999857848737763
"TTF2",824.466783234287,-0.0282526874297091,0.209758636218136,-0.134691414566254,0.89285586151511,0.999857848737763
"MIR942",0.465290984273511,0.76797760383285,3.04079828446243,0.252557891707906,0.800609872790028,0.999857848737763
"TRIM45",64.8989491450961,-0.0564370986091536,0.240351073075335,-0.234811094816557,0.81435535605732,0.999857848737763
"VTCN1",0.514320170700983,1.67509002586605,2.69892871598378,0.620649969725289,0.534829953961109,0.999857848737763
"LINC01525",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"MAN1A2",1241.42644866794,0.118235327848448,0.161218636473271,0.733384988453557,0.46332365233768,0.999857848737763
"VPS25P1",0.303259939963632,0.767977603832848,3.04079828446243,0.252557891707906,0.800609872790029,0.999857848737763
"TENT5C",91.5444786550199,-0.283902232544559,0.515883333549235,-0.550322551789636,0.582098158894874,0.999857848737763
"VDAC2P3",0.161972335360098,0.436295955878173,3.0414330302705,0.143450785052916,0.885934177000577,0.999857848737763
"PNRC2P1",6.85460888604834,0.123650812684392,0.526537368592036,0.234837677361884,0.814334723047518,0.999857848737763
"LOC105378929",0.338792679556155,0.76797760383285,3.04079828446243,0.252557891707906,0.800609872790028,0.999857848737763
"GDAP2",500.363340918448,-0.132236007685082,0.171019728700388,-0.773220778035195,0.439391731339086,0.999857848737763
"WDR3",1673.3959982016,-0.0517585090811113,0.232584912390125,-0.222535969978545,0.823896675181859,0.999857848737763
"SPAG17",0.802044228664535,-1.75829025765666,1.95219812076106,-0.900672036796757,0.367762720696313,0.999857848737763
"LOC100421281",0.160723038308791,-1.07909462510119,3.03991614504629,-0.354975128790849,0.722608223808453,0.999857848737763
"TBX15",3.25725070379324,0.690836867971511,1.27880790862582,0.540219421002696,0.589045720773798,0.999857848737763
"WARS2",650.354175492739,-0.00628674290644669,0.147090724322439,-0.0427405802466883,0.965908330750984,0.999857848737763
"WARS2-IT1",0.502941293418141,-2.41181529534663,2.30609751255861,-1.04584272009848,0.295633653811023,0.999857848737763
"RBMX2P3",3.26989945109675,-0.0908151993238546,1.54735986124996,-0.0586904194674496,0.953198690342481,0.999857848737763
"RPS3AP12",0.633395930633832,-0.899261872525344,2.0292705399726,-0.443145383925736,0.657660580284792,0.999857848737763
"WARS2-AS1",174.925763163262,-0.192052113185547,0.192760110962452,-0.996327052452038,0.319091263730803,0.999857848737763
"RPL6P2",0.938526734946114,0.695594151788101,2.19193749860912,0.317342146949667,0.75098400011595,0.999857848737763
"LOC107985192",2.75958142439708,1.07878734987025,1.36181105788311,0.792171089833267,0.428260923181157,0.999857848737763
"LINC01780",0.322677084171197,0.76797760383285,3.04079828446243,0.252557891707907,0.800609872790028,0.999857848737763
"HAO2",34.7318030314094,0.203915532582751,0.51566642156707,0.39544078119934,0.692517617302203,0.999857848737763
"HAO2-IT1",0.0489210962612059,-0.204895908722381,3.0414330302705,-0.0673682131689607,0.946288573897463,0.999857848737763
"HSD3B2",12.5627634819255,0.375716747965319,0.434102914993451,0.865501555019476,0.38676356280799,0.999857848737763
"HSD3BP2",6.15722240616756,0.544957827639292,0.763721128994426,0.713556044150337,0.475501746157914,0.999857848737763
"GAPDHP23",2.17156625929091,0.461070882750754,1.02427558331385,0.450143389398236,0.652607052423412,0.999857848737763
"HSD3BP1",1.78313343056267,0.816784249027658,1.15698556212046,0.705958895053711,0.480213700135241,0.999857848737763
"LOC105378935",0.597691424334825,0.603492959269579,2.10277540958754,0.286998295927359,0.774113625028326,0.999857848737763
"GAPDHP58",0.142689969899859,-0.846084807654746,3.0414330302705,-0.27818623630174,0.780869399869291,0.999857848737763
"HSD3B1",2296.82693113833,-0.114038022978049,0.522425322256361,-0.218285787690223,0.827206447254816,0.999857848737763
"HSD3BP3",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"HSD3BP4",7.2172151031701,0.0559369172897254,0.779304884982673,0.0717779631151281,0.94277861046249,0.999857848737763
"GAPDHP33",0.20337250718035,-1.13756468088107,3.03929417473928,-0.374285809625077,0.708191688400309,0.999857848737763
"LINC00622",2.80524484436195,-1.36516266013376,1.1183356857952,-1.22070919981692,0.222196143245438,0.999857848737763
"HSD3BP5",3.99977127891466,0.26921901851467,0.657611144120914,0.409389379911678,0.682253932094108,0.999857848737763
"ZNF697",296.929713108027,-0.168084039144477,0.150188273342519,-1.11915554659281,0.263073786202982,0.999857848737763
"LOC105378937",3.16171745902234,0.0190337523453042,0.873077528918864,0.0218007584834691,0.98260688914936,0.999857848737763
"PHGDH",8356.30799478822,-0.108106908150366,0.230028327920173,-0.469972151377297,0.638374914161925,0.999857848737763
"LOC105378936",193.770028153297,0.343996774559368,0.31617532600794,1.08799373721759,0.276597872323857,0.999857848737763
"HMGCS2",2478.17630582297,-0.243512648579681,0.761583898392127,-0.319745006549889,0.749161639041063,0.999857848737763
"REG4",3413.80754958125,0.0198021741819142,0.213432595502956,0.0927795219621922,0.92607871993405,0.999857848737763
"LOC105378938",1.58789499264238,-0.0131363445796057,1.01011963817989,-0.0130047413029963,0.989624010168196,0.999857848737763
"NBPF7",2.22221722345701,-1.10955007976129,0.937463894553254,-1.18356566712369,0.23658503779602,0.999857848737763
"PFN1P9",0.160723038308791,-1.07909462510119,3.03991614504629,-0.354975128790849,0.722608223808453,0.999857848737763
"ADAM30",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"NOTCH2",4309.92090976426,-0.0568154948762583,0.204604352915371,-0.277684682983057,0.781254419567817,0.999857848737763
"LOC101929178",0.191641775827072,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"SEC22B",3159.84894479702,0.0390913902620801,0.209837944535231,0.186293238568761,0.852214809495022,0.999857848737763
"LOC100996723",0.217115790063141,-0.758497955969845,3.03991613697271,-0.249512789759126,0.80296414889905,0.999857848737763
"LOC107985522",1.78453378255339,0.830055500462476,1.22570957374869,0.677204060602911,0.498276491759627,0.999857848737763
"LOC105378941",0.0410037163096837,-0.204895908722381,3.0414330302705,-0.0673682131689606,0.946288573897463,0.999857848737763
"LOC105378954",15.5409308184054,0.124129801484426,0.381071347705776,0.32573900460306,0.744621830909896,0.999857848737763
"NBPF8",196.6708346002,0.0350974650112438,0.183037287275829,0.191750356081018,0.847937759351736,0.999857848737763
"LOC107985523",1.01020498114705,0.680716087221241,1.52683135097062,0.445835806808986,0.655715854762271,0.999857848737763
"PFN1P2",3.60299682763046,0.09344184813292,0.755187651089633,0.123733284036221,0.901526457303612,0.999857848737763
"LOC100996724",34.5168328388988,-0.328229955155466,0.412937895951191,-0.794865180390861,0.426691930652396,0.999857848737763
"LOC107985524",3.04932971224515,0.451390848747205,0.819924789465658,0.550527139253071,0.581957867665896,0.999857848737763
"LOC105378944",0.190075479034574,-1.20037981860151,3.03836968037133,-0.395073656229615,0.692788530052712,0.999857848737763
"NOTCH2NLR",43.8633005047236,0.273828539497839,0.352848957992892,0.776050299412688,0.437719287425797,0.999857848737763
"NBPF26",149.936910510188,-0.133003167493897,0.261948650734163,-0.50774519021621,0.611632052194293,0.999857848737763
"RNVU1-19",3.36513293144656,-1.16335233319545,1.04357482168038,-1.11477616077609,0.26494635462488,0.999857848737763
"PPIAL4A",0.115588379503783,-0.525490358188564,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"LINC00623",21.6067176441816,-0.0411676621672131,0.358791841020986,-0.114739683182498,0.908651458996494,0.999857848737763
"LOC100996720",1.22792259459519,0.224311030727899,2.1959514211179,0.102147537769168,0.918639568637864,0.999857848737763
"RNVU1-4",1.63613425990807,-0.245011154769236,1.73740219947669,-0.141021552086808,0.887852916382217,0.999857848737763
"LOC105369199",0.243692932265955,-0.846084807654746,3.0414330302705,-0.27818623630174,0.780869399869291,0.999857848737763
"LOC101929798",0.160514925340306,1.07748633764463,3.0414330302705,0.354269295730245,0.723137075969436,0.999857848737763
"H3P4",0.574925327481215,2.6689072369913,3.00096786741751,0.889348821747977,0.373815640680165,0.999857848737763
"LOC100996318",0.19189518543437,0.115701506411992,3.0414330302705,0.0380417734865269,0.969654375691892,0.999857848737763
"H2BP1",0.115588379503783,-0.525490358188564,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"FAM72B",3.30358474755037,-2.02166621684454,0.902997253906127,-2.23883982824903,0.0251663397751461,0.999857848737763
"SRGAP2C",1.09218264642378,-0.0452300982575514,1.39668531768653,-0.0323838861086264,0.974165912771143,0.999857848737763
"MTIF2P1",0.103316505717114,-0.525490358188564,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"LOC107985200",18.4371439303839,0.172177026685197,0.34525103350278,0.498700974008267,0.61799005832901,0.999857848737763
"LOC107985201",1.29081920549293,0.209303766190457,1.89456497146668,0.11047589781438,0.912031963609077,0.999857848737763
"RNVU1-18",0.109887752815003,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"FAM72C",1.16630349620041,0.849906057192183,1.39293697879684,0.610153991264053,0.541759804022773,0.999857848737763
"SRGAP2D",4.08251981680108,-0.267626918000806,0.574918730877274,-0.465503911470117,0.641570636476258,0.999857848737763
"LINC02802",2.85984761781106,0.167532082409579,1.15248832848151,0.145365534964085,0.884422274701199,0.999857848737763
"LOC105373467",1.02067681060682,0.256744948079249,1.30882170139442,0.196164953412456,0.844481058216316,0.999857848737763
"LOC101060207",2.03029205118325,-1.6578455306588,0.918472199068383,-1.80500349639365,0.0710741349064297,0.999857848737763
"NBPF15",337.888506977893,0.0108327487334755,0.15316213969924,0.0707273269670133,0.943614771519893,0.999857848737763
"PFN1P6",3.10317606074793,-0.788765209456566,0.824919546818532,-0.956172286738261,0.338985198780727,0.999857848737763
"LOC105371211",0.203052549811815,1.3959515164649,3.04094877279343,0.459051309563025,0.646197320577004,0.999857848737763
"LSP1P5",1.13186773520878,0.33266336174448,1.42159356930819,0.234007362530747,0.8149792628675,0.999857848737763
"SRGAP2B",128.166941102021,0.0776771797617826,0.225044901773592,0.345163028131738,0.729971811946414,0.999857848737763
"LOC107985595",3.91766058754095,-1.74241332757542,1.15377665418658,-1.51018251344653,0.130996859386849,0.999857848737763
"FAM72D",92.6633310059243,-0.206382706045592,0.257071688118855,-0.802821608072893,0.42207785099396,0.999857848737763
"LOC105371219",0.0401807595771978,-0.204895908722381,3.0414330302705,-0.0673682131689605,0.946288573897463,0.999857848737763
"TRNAV-CAC",0.164014865238735,-1.09315414924048,3.03976461533602,-0.359618025594931,0.719132801759923,0.999857848737763
"LINC01145",24.3097511083258,-0.617753337185299,0.389881834614452,-1.58446298939828,0.113088397542142,0.999857848737763
"LOC100996740",43.1090754772142,-0.152149204066678,0.276253727060304,-0.550758918932031,0.581798949079816,0.999857848737763
"LOC729086",11.2166877566856,-0.32598781601215,0.452348596798487,-0.720656189318018,0.471121073595429,0.999857848737763
"RNVU1-14",10.8947708938191,-0.449013384315939,0.586728082498046,-0.765283608727616,0.44410268238641,0.999857848737763
"LOC101060170",5.43416752917593,-1.50107102739394,0.926007631092093,-1.62101366877899,0.105014707264917,0.999857848737763
"NBPF20",132.905918827785,-0.153891328473364,0.326763302910515,-0.470956582647556,0.637671740184733,0.999857848737763
"LOC105371312",77.4674768414891,-0.175576735390023,0.263455069363632,-0.666439009179529,0.505130535591117,0.999857848737763
"PFN1P3",13.144266403396,-0.216354814906619,0.425198844087027,-0.508832086247011,0.610869926743532,0.999857848737763
"LOC105371288",0.506509059400597,-0.602357027879572,3.03728024957181,-0.198321188163157,0.842793775159939,0.999857848737763
"NBPF25P",46.8467724235613,0.0465715954136651,0.254263339866823,0.183162839904715,0.854670250532765,0.999857848737763
"GPR89A",731.861742196287,0.0854747001343855,0.200468017111266,0.426375744949601,0.669834072494024,0.999857848737763
"PDZK1",2430.46064296602,-0.0656130722458404,0.515174781193588,-0.127360799947979,0.898654840635917,0.999857848737763
"CD160",6.93176778142891,-0.558760091734575,0.699552870384984,-0.798738902217745,0.424441824419259,0.999857848737763
"RNF115",2227.05427825703,0.0656352141573259,0.12806134401505,0.512529480790177,0.608280493080071,0.999857848737763
"POLR3C",2590.76761246329,0.126091435564212,0.226733813195583,0.556121002805364,0.578128138136931,0.999857848737763
"NUDT17",141.87731975667,0.0583636638052748,0.247173700046986,0.23612408518455,0.813336385004954,0.999857848737763
"PIAS3",583.726329895426,-0.0487738820433593,0.287710631906763,-0.169524086475766,0.865384428270775,0.999857848737763
"ANKRD35",22.6647209889156,0.217840968831197,0.463044665985772,0.470453467739311,0.638031071777388,0.999857848737763
"ITGA10",4.76800224814215,1.16431786097794,0.651401293759421,1.78740489485112,0.0738720710721236,0.999857848737763
"PEX11B",586.577248067611,0.0852512940896234,0.12457902482637,0.684314989689806,0.493776283570883,0.999857848737763
"GNRHR2",12.6336615652385,0.0242527674546207,0.416445708044976,0.0582375252910552,0.953559430571754,0.999857848737763
"RBM8A",4298.38107147248,0.103125980140478,0.259433819265801,0.397503997097701,0.690995839586269,0.999857848737763
"LIX1L-AS1",0.433140669966761,-1.72687855209031,2.41608148714527,-0.714743505663261,0.474767549592333,0.999857848737763
"LIX1L",178.369544899393,-0.0176787811079469,0.237107871842498,-0.0745600766881763,0.940564739852696,0.999857848737763
"POLR3GL",237.63145944766,-0.0888338761648015,0.299229612848493,-0.296875283562861,0.766561726786045,0.999857848737763
"ANKRD34A",5.64670203277361,0.0817654353292396,0.617991730585368,0.132308300067042,0.89474044258912,0.999857848737763
"TXNIP",5797.06999864547,-0.190146906785438,0.202207078558393,-0.940357321519422,0.347034306033636,0.999857848737763
"HJV",0.562605741544641,-0.7391929487849,2.33171620464798,-0.317016688099269,0.751230939595841,0.999857848737763
"TRG-TCC2-1",0.296190578535949,0.76797760383285,3.04079828446243,0.252557891707907,0.800609872790028,0.999857848737763
"TRH-GTG1-1",0.563133176795922,0.154959967375732,2.7177721788614,0.057017276348988,0.954531432992215,0.999857848737763
"TRK-CTT2-1",0.0820074326193674,-0.525490358188563,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"LOC107985594",1.09030973927591,-0.0124312233544178,1.41455803958047,-0.00878806171721636,0.992988231489747,0.999857848737763
"RNVU1-6",3.53021884922072,0.260159060216557,1.01162195310204,0.257170239750931,0.797047356790258,0.999857848737763
"LINC01719",6.62894731956421,-0.164275947348748,0.574915231299981,-0.285739424536191,0.775077706593238,0.999857848737763
"NBPF10",55.5973247866605,0.00980145768758577,0.267347846433329,0.0366618164999136,0.970754654180682,0.999857848737763
"NOTCH2NLA",158.181867948452,-0.13522632560124,0.130178543068412,-1.03877584134718,0.298908999486732,0.999857848737763
"LOC105371254",1.12980385095806,1.41470530336813,1.69836169324781,0.832982343509387,0.40485468726659,0.999857848737763
"NUDT4P2",0.924082365074183,0.473365765186197,1.56210297870689,0.303031087987585,0.761866169988847,0.999857848737763
"SEC22B4P",23.3303267293872,-0.167176487757713,0.272321475182815,-0.613893882755607,0.5392854527957,0.999857848737763
"PPIAL4H",0.115588379503783,-0.525490358188564,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"TRN-GTT24-1",0.760906599378528,0.340113799848775,2.5644994180579,0.132623855343412,0.894490865240543,0.999857848737763
"LOC112268274",1.98647137328799,-0.798515403311614,0.925199454220667,-0.863073794162833,0.388096895201218,0.999857848737763
"LOC100996756",3.67680893516732,0.133987911663766,1.06389211198343,0.125941258661999,0.899778422982347,0.999857848737763
"LOC107985591",0.107091572958291,0.756890405344357,3.0414330302705,0.248859796619306,0.803469234716267,0.999857848737763
"HYDIN2",0.271259954921456,-1.59685157638046,3.02607041038776,-0.527698090202678,0.597708898990423,0.999857848737763
"NBPF12",145.170920723953,-0.103128779378573,0.24834398416243,-0.41526586491067,0.677947286946959,0.999857848737763
"LOC644060",1.54666057788163,0.536629757634896,1.70447789468504,0.314835269678904,0.752886731147709,0.999857848737763
"RNVU1-8",1.03726758177684,-2.23467241238606,1.27022178100644,-1.75927735282216,0.0785304113122352,0.999857848737763
"NBPF13P",0.496474010152093,1.61742773578627,2.72851927248627,0.592785893834807,0.553324449286005,0.999857848737763
"PRKAB2",1143.23918924451,0.0376794116758146,0.23341625245334,0.161425827378265,0.871758026117654,0.999857848737763
"CHD1L",2831.04344000708,-0.0025139023606757,0.100925728599774,-0.0249084390625974,0.980127995925195,0.999857848737763
"PDIA3P1",104.087209817501,-0.118746702899372,0.253334782152966,-0.468734304425956,0.639259563369821,0.999857848737763
"FMO5",83.8928796991279,-0.0938878851722368,0.631764725995156,-0.148612104014425,0.881859721455533,0.999857848737763
"RPL7AP15",0.231176759007567,-1.24354617236729,3.03728040119863,-0.409427516760237,0.682225949519611,0.999857848737763
"LOC100130018",0.33428210248826,0.767922548336701,2.98637771129691,0.257141802737073,0.797069308293876,0.999857848737763
"LINC00624",1.40222945446331,-1.09986103533978,1.67939964911361,-0.654913222067351,0.51252362681702,0.999857848737763
"BCL9",666.712076737684,-0.0757820308708047,0.198441544515792,-0.381885915349616,0.702545987893217,0.999857848737763
"ACP6",568.096178521348,-0.167446255407901,0.186272456651082,-0.898931910913451,0.368688929374417,0.999857848737763
"GJA5",1.31019043904171,0.358662775078737,1.88433935637086,0.190338738012405,0.84904369992531,0.999857848737763
"GJA8",0.334806450078557,1.97108482867688,3.02138223598102,0.652378505838699,0.514157026806852,0.999857848737763
"LOC105371229",0.525676090640139,-1.22339608730031,2.68902343615141,-0.454959250578811,0.649138555234916,0.999857848737763
"GPR89B",230.919923784735,0.111662564976979,0.189856188601929,0.588142876980962,0.556436395448043,0.999857848737763
"PDZK1P1",5.34287858,-0.192318352991049,0.862213552141512,-0.223051879100463,0.823495129742866,0.999857848737763
"LINC02804",13.3702443078072,-0.0347495900624507,0.588606461070957,-0.0590370516817375,0.952922596590439,0.999857848737763
"RNVU1-7",1.85957477604574,-0.128397310961119,1.54077089990189,-0.0833331619706046,0.933586632548506,0.999857848737763
"PDE4DIPP1",0.524395373078965,-2.46796240980964,2.65111358614802,-0.930915379372904,0.35189733841094,0.999857848737763
"NBPF11",124.684605757353,-0.0886071689539529,0.239389540477209,-0.370138013454221,0.711279659663945,0.999857848737763
"PFN1P4",2.07836453711963,0.115421900976532,1.1535932604204,0.100054243498674,0.920301261372795,0.999857848737763
"ABHD17AP1",5.34327327815182,-0.849887816792288,0.705170113318756,-1.20522381867893,0.228116909683099,0.999857848737763
"LOC105371227",4.93814192025294,-1.40001519350088,0.757686833712064,-1.84774913751888,0.0646386419487828,0.999857848737763
"TRQ-CTG4-1",0.530263858801238,-0.144090580865344,1.90462368204577,-0.0756530448632117,0.939695133648082,0.999857848737763
"LINC01731",0.417095606788409,2.23765998954295,3.0132129289852,0.742615952566138,0.457714227551066,0.999857848737763
"LINC02806",35.3206485017234,-0.193259492164841,0.386069081633834,-0.500582671233273,0.616664860557208,0.999857848737763
"MIR5087",0.638464869136005,-1.35958066964122,1.84408611480687,-0.737265282095359,0.460961040628505,0.999857848737763
"MIR6077",0.0534233523820151,0.43629447304408,3.0414330302705,0.143450297508368,0.885934562022889,0.999857848737763
"LOC100132057",26.6622787455083,0.0475447876007836,0.397172794762118,0.119708067188388,0.904714409626001,0.999857848737763
"RNVU1-3",0.26156312823624,-0.451961009116053,3.03976459719588,-0.14868289785761,0.881803856758453,0.999857848737763
"LINC01138",107.205379512211,0.00727146961075231,0.233333213728725,0.0311634571630517,0.975139182709764,0.999857848737763
"LOC647481",5.9747608766531,-0.762215165217984,0.628832322799413,-1.21211193760649,0.225469534713543,0.999857848737763
"LOC105371224",79.3686506485032,-0.428659722353311,0.267273572477895,-1.60382382133484,0.108752892210462,0.999857848737763
"TRN-GTT2-1",1.39475900632355,0.179799463684035,2.13893178630028,0.0840604010074745,0.933008408585805,0.999857848737763
"NBPF14",90.8442620362978,-0.112622975397187,0.274315622648729,-0.410559829986076,0.681395323947226,0.999857848737763
"NOTCH2NLB",94.5870097451086,0.0019069124400944,0.263220209215907,0.00724455179856746,0.994219734531487,0.999857848737763
"LOC105371223",0.28373386543165,-1.63007521135425,3.02486879955356,-0.538891211279919,0.589961921860003,0.999857848737763
"NUDT4B",2.31793205679326,0.0576977734199742,0.981478433588406,0.0587865932102288,0.953122087060829,0.999857848737763
"PDE4DIP",1947.0327397479,-0.0560825757724336,0.238476479236244,-0.235170260614574,0.814076587345601,0.999857848737763
"LOC112268272",11.4873057816958,0.145845435847898,0.424811293512766,0.343318169914698,0.731359112976682,0.999857848737763
"NBPF9",328.367300587774,-0.0166608757152467,0.230000687608662,-0.0724383735043199,0.942253047352153,0.999857848737763
"LOC102724437",3.21163064285198,0.207364112470235,1.188314811606,0.174502674245038,0.861470429268779,0.999857848737763
"LOC101929790",1.20565444321202,0.839372893454565,1.45004965897688,0.578858033073714,0.562684969407321,0.999857848737763
"LOC102723348",0.382708588223211,0.199873812818895,2.93750254882109,0.0680420900057128,0.94575212892232,0.999857848737763
"LOC730257",73.4994470005488,-0.166052966464843,0.234345670582326,-0.708581327968283,0.478584326808008,0.999857848737763
"LOC653513",7.66683981516909,0.304128991503469,0.521707645682731,0.582949078895463,0.55992758003048,0.999857848737763
"SEC22B2P",3.50620578318747,-0.115052263371925,0.581939945632793,-0.197704701722819,0.843276110885059,0.999857848737763
"NOTCH2NLC",43.6305417614674,-0.423882950147484,0.429906530481052,-0.985988627977277,0.324138693324785,0.999857848737763
"NBPF19",70.6486496988485,0.179781049962654,0.235776547332885,0.762506076182493,0.445758018053402,0.999857848737763
"LOC101060227",0.123011148929051,-0.846084807654746,3.0414330302705,-0.27818623630174,0.780869399869291,0.999857848737763
"PPIAL4C",0.246022297858102,-1.48433174504954,3.03011178750017,-0.489860391016832,0.624232692984152,0.999857848737763
"LINC00869",32.9474202575879,-0.185920608903103,0.252398901189489,-0.736614177109759,0.461357011025801,0.999857848737763
"LOC105371406",0.103316505717114,-0.525490358188564,3.0414330302705,-0.17277722473535,0.862826539818964,0.999857848737763
"H2BC18",411.663103185293,-0.177898387186053,0.425327061947361,-0.418262563335482,0.675755157787046,0.999857848737763
